,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
77205|CTRL,5.0097341612431734e-05,Homo sapiens,CTRL,other,HCT-116,Colon cancer cell,Colon,1,CTRL
58136|ARID3B,5.009808508760205e-05,Homo sapiens,ARID3B,predicted transcription factor,OECM1,None,Head and neck,1,ARID3B
42736|NCOA3,5.117813393068493e-05,Homo sapiens,NCOA3,cr,LoVo,None,Colon,0,NCOA3
64288|ZSCAN23,5.126213438338967e-05,Homo sapiens,ZSCAN23,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN23
55211|MAPK1,5.1327815209889494e-05,Homo sapiens,MAPK1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,MAPK1
38838|LHX3,5.134077438950779e-05,Homo sapiens,LHX3,tf,LoVo,None,Colon,0,LHX3
65062|ZNF467,5.20137509874008e-05,Homo sapiens,ZNF467,,HEK293,Epithelium,Embryonic Kidney,1,ZNF467
77154|ZNF254,5.2636747199075185e-05,Homo sapiens,ZNF254,tf,293T,None,None,1,ZNF254
65213|ZNF454,5.268530754209966e-05,Homo sapiens,ZNF454,,HEK293,Epithelium,Embryonic Kidney,0,ZNF454
76421|MAML3,5.4701305918558596e-05,Homo sapiens,MAML3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,MAML3
65104|ZNF596,5.557795902960683e-05,Homo sapiens,ZNF596,,HEK293,Epithelium,Embryonic Kidney,0,ZNF596
77130|ZNF398,5.557834269626083e-05,Homo sapiens,ZNF398,tf,293T,None,None,1,ZNF398
42763|HOXB6,5.635263849307348e-05,Homo sapiens,HOXB6,tf,LoVo,None,Colon,1,HOXB6
38644|HSF4,5.793897759753808e-05,Homo sapiens,HSF4,tf,LoVo,None,Colon,0,HSF4
65143|ZNF354A,5.830289212610529e-05,Homo sapiens,ZNF354A,,HEK293,Epithelium,Embryonic Kidney,0,ZNF354A
74119|OLFM2,5.842266156264042e-05,Homo sapiens,OLFM2,other,MCF7-LTED,None,None,1,OLFM2
62557|PLRG1,5.8826669113554164e-05,Homo sapiens,PLRG1,,HepG2,Epithelium,Liver,1,PLRG1
77123|ZNF433,6.066673909854714e-05,Homo sapiens,ZNF433,tf,293T,None,None,1,ZNF433
65202|ZNF37A,6.112072521990974e-05,Homo sapiens,ZNF37A,,HEK293,Epithelium,Embryonic Kidney,1,ZNF37A
77152|ZNF267,6.13665767691951e-05,Homo sapiens,ZNF267,tf,293T,None,None,1,ZNF267
51613|THAP11,6.298465756615634e-05,Homo sapiens,THAP11,tf,HUES64,Embryonic Stem Cell,Embryo,1,THAP11
42700|NKX2-8,6.604643330548887e-05,Homo sapiens,NKX2-8,tf,LoVo,None,Colon,0,NKX2-8
63264|PTTG1,6.718301277380823e-05,Homo sapiens,PTTG1,,K562,Erythroblast,Bone Marrow,1,PTTG1
56544|WWTR1,6.78215590687592e-05,Homo sapiens,WWTR1,other,HuCCT1,None,None,0,WWTR1
77179|ZNF10,6.867838376045654e-05,Homo sapiens,ZNF10,tf,293T,None,None,1,ZNF10
58187|BANF1,7.006361927658356e-05,Homo sapiens,BANF1,other,None,Keratinocyte,None,1,BANF1
45877|XRCC4,7.048395659886575e-05,Homo sapiens,XRCC4,tf,K562,Erythroblast,Bone Marrow,0,XRCC4
63427|INSM2,7.055159158614321e-05,Homo sapiens,INSM2,,HEK293,Epithelium,Embryonic Kidney,1,INSM2
38638|ZFHX3,7.112891995336712e-05,Homo sapiens,ZFHX3,tf,LoVo,None,Colon,0,ZFHX3
38750|ZNF407,7.147271842933289e-05,Homo sapiens,ZNF407,tf,LoVo,None,Colon,1,ZNF407
77124|ZNF432,7.224108445058608e-05,Homo sapiens,ZNF432,tf,293T,None,None,1,ZNF432
38791|HOXA10,7.2259510875472e-05,Homo sapiens,HOXA10,tf,LoVo,None,Colon,0,HOXA10
77168|ZNF17,7.261226993865444e-05,Homo sapiens,ZNF17,tf,293T,None,None,1,ZNF17
39577|BACH2,7.698700254238355e-05,Homo sapiens,BACH2,tf,OCI-Ly7,B cell lymphoma,Blood,1,BACH2
2|GAPDH,7.709839935782226e-05,Homo sapiens,GAPDH,not sure,HeLa,Epithelium,Cervix,0,GAPDH
77146|ZNF284,7.720655159965117e-05,Homo sapiens,ZNF284,tf,293T,None,None,1,ZNF284
77189|ZFP69,7.737670831570176e-05,Homo sapiens,ZFP69,tf,293T,None,None,1,ZFP69
42717|HEYL,7.873634352623116e-05,Homo sapiens,HEYL,tf,LoVo,None,Colon,1,HEYL
38800|RORA,7.97567146702538e-05,Homo sapiens,RORA,tf,LoVo,None,Colon,0,RORA
65106|ZNF384,7.980854185585251e-05,Homo sapiens,ZNF384,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF384
34479|NFKBIA,8.077361642022662e-05,Homo sapiens,NFKBIA,other,None,Keratinocyte,Foreskin,0,NFKBIA
64174|ZNF580,8.189176753625738e-05,Homo sapiens,ZNF580,,HEK293,Epithelium,Embryonic Kidney,1,ZNF580
65211|ZFP28,8.230519454383023e-05,Homo sapiens,ZFP28,,HEK293,Epithelium,Embryonic Kidney,1,ZFP28
77054|ZNF716,8.349428538068082e-05,Homo sapiens,ZNF716,tf,293T,None,None,1,ZNF716
64830|ZNF547,8.43928520637971e-05,Homo sapiens,ZNF547,,HEK293,Epithelium,Embryonic Kidney,1,ZNF547
42721|HOXA5,8.668399171335439e-05,Homo sapiens,HOXA5,tf,LoVo,None,Colon,0,HOXA5
5976|TAT,9.156798826359669e-05,Homo sapiens,TAT,not sure,Jurkat,T Lymphocyte,Blood,0,TAT
63010|ZNF697,9.296070385156341e-05,Homo sapiens,ZNF697,,HEK293,Epithelium,Embryonic Kidney,1,ZNF697
63060|DPF2,9.316639501127932e-05,Homo sapiens,DPF2,,MCF-7,Epithelium,Breast,1,DPF2
38753|ZNF250,9.479881548646318e-05,Homo sapiens,ZNF250,tf,LoVo,None,Colon,1,ZNF250
65032|ZNF24,9.557547808725086e-05,Homo sapiens,ZNF24,,HEK293,Epithelium,Embryonic Kidney,1,ZNF24
64552|HIC1,9.586988566573362e-05,Homo sapiens,HIC1,,HEK293,Epithelium,Embryonic Kidney,1,HIC1
49156|COIL,9.729401257679848e-05,Homo sapiens,COIL,other,HeLa,Epithelium,Cervix,1,COIL
39915|ELL,9.823497393007807e-05,Homo sapiens,ELL,predicted chromatin regulator,HCT-116,None,Colon,0,ELL
74644|HES1,9.84286691657621e-05,Homo sapiens,HES1,tf,HepG2,Epithelium,Liver,1,HES1
77171|ZNF157,9.892465956939933e-05,Homo sapiens,ZNF157,tf,293T,None,None,1,ZNF157
73981|PRDM9,9.956093357965656e-05,Homo sapiens,PRDM9,predicted transcription factor,293T,None,None,0,PRDM9
72432|GUCY1B3,0.00010117547239374414,Homo sapiens,GUCY1B3,other,U87,glioma cancer cell line overexpressing sGC-beta1,None,1,GUCY1B3
75838|MYOG,0.00010231076159117336,Homo sapiens,MYOG,tf,Rh4,rhabdomyosarcoma,None,1,MYOG
36806|GREB1,0.00010262755609385943,Homo sapiens,GREB1,not sure,MCF-7,Epithelium,Breast,1,GREB1
4401|MEIS1,0.00010722708573218664,Homo sapiens,MEIS1,tf,None,Haematopoietic Progenitor Cell,Cord blood,1,MEIS1
42730|KLF6,0.00010779516513587106,Homo sapiens,KLF6,tf,LoVo,None,Colon,0,KLF6
38734|ADNP,0.00010938103128005361,Homo sapiens,ADNP,tf,LoVo,None,Colon,0,ADNP
55660|NR0B2,0.00010947726242427347,Homo sapiens,NR0B2,tf,HCT-116,None,Colon,1,NR0B2
77129|ZNF417,0.00011237186574469815,Homo sapiens,ZNF417,tf,293T,None,None,1,ZNF417
64463|BCL11B,0.00011418707441396281,Homo sapiens,BCL11B,,HEK293,Epithelium,Embryonic Kidney,1,BCL11B
65060|ZNF329,0.00011422968269197975,Homo sapiens,ZNF329,,HEK293,Epithelium,Embryonic Kidney,1,ZNF329
77022|ZNF879,0.00011964688296922654,Homo sapiens,ZNF879,tf,293T,None,None,1,ZNF879
64129|ILK,0.00012359949598567121,Homo sapiens,ILK,,K562,Erythroblast,Bone Marrow,1,ILK
77039|ZNF783,0.00012503824236431704,Homo sapiens,ZNF783,tf,293T,None,None,1,ZNF783
65064|ZNF34,0.00013297221438313134,Homo sapiens,ZNF34,,HEK293,Epithelium,Embryonic Kidney,0,ZNF34
77173|ZNF141,0.00013460303372098137,Homo sapiens,ZNF141,tf,293T,None,None,1,ZNF141
53303|FUS,0.0001354637504651368,Homo sapiens,FUS,other,TSU-1621-MT,None,None,1,FUS
38680|JDP2,0.00013881864271214628,Homo sapiens,JDP2,tf,LoVo,None,Colon,0,JDP2
77024|ZNF846,0.00014136140629400495,Homo sapiens,ZNF846,other,293T,None,None,1,ZNF846
77063|ZNF681,0.0001423247420400675,Homo sapiens,ZNF681,tf,293T,None,None,1,ZNF681
38820|BARX2,0.00014603793138806553,Homo sapiens,BARX2,tf,LoVo,None,Colon,1,BARX2
63037|ZNF121,0.000147910625131642,Homo sapiens,ZNF121,,HEK293,Epithelium,Embryonic Kidney,1,ZNF121
73976|ZNF101,0.00015060687944395967,Homo sapiens,ZNF101,,293T,None,None,1,ZNF101
38815|MXD1,0.00015191877524356467,Homo sapiens,MXD1,tf,LoVo,None,Colon,0,MXD1
45389|WHSC1,0.00015269967573705578,Homo sapiens,WHSC1,cr,K562,Erythroblast,Bone Marrow,1,WHSC1
63640|ZNF140,0.00015421915941921105,Homo sapiens,ZNF140,,HEK293,Epithelium,Embryonic Kidney,1,ZNF140
6958|BCLAF1,0.0001550032219508335,Homo sapiens,BCLAF1,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,BCLAF1
43556|CBX6,0.00015654142697762996,Homo sapiens,CBX6,cr,None,Epithelium,Mammary Gland,1,CBX6
42884|ZNF217,0.00015712149337571146,Homo sapiens,ZNF217,predicted transcription factor,LoVo,None,Colon,1,ZNF217
64496|ZNF781,0.0001579030860891506,Homo sapiens,ZNF781,,HEK293,Epithelium,Embryonic Kidney,1,ZNF781
38666|ZBTB7B,0.0001610149499743363,Homo sapiens,ZBTB7B,tf,LoVo,None,Colon,1,ZBTB7B
77126|ZNF430,0.0001628810752055121,Homo sapiens,ZNF430,tf,293T,None,None,1,ZNF430
64661|PBX2,0.00016527040575364804,Homo sapiens,PBX2,tf,HepG2,Epithelium,Liver,1,PBX2
63580|ZNF239,0.00016744316162470296,Homo sapiens,ZNF239,,HEK293,Epithelium,Embryonic Kidney,1,ZNF239
65137|ZBTB18,0.000168655343991575,Homo sapiens,ZBTB18,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB18
77023|ZNF860,0.00017194517725266367,Homo sapiens,ZNF860,other,293T,None,None,0,ZNF860
39924|ICE2,0.0001726849047282708,Homo sapiens,ICE2,other,HCT-116,None,Colon,1,ICE2
62900|ZNF346,0.00017407409597414158,Homo sapiens,ZNF346,,HEK293,Epithelium,Embryonic Kidney,1,ZNF346
76278|CALU,0.000175929107549877,Homo sapiens,CALU,other,Calu-3,None,Lung,1,CALU
38641|ATF5,0.0001884770942708336,Homo sapiens,ATF5,tf,LoVo,None,Colon,0,ATF5
38709|GLIS3,0.00019468739237549215,Homo sapiens,GLIS3,tf,LoVo,None,Colon,0,GLIS3
77108|ZNF485,0.0002091770961231143,Homo sapiens,ZNF485,other,293T,None,None,1,ZNF485
65102|ZSCAN31,0.00021650615154061859,Homo sapiens,ZSCAN31,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN31
77137|ZNF333,0.00021832012902339715,Homo sapiens,ZNF333,tf,293T,None,None,1,ZNF333
63399|ZFP37,0.00022152092498439746,Homo sapiens,ZFP37,,HEK293,Epithelium,Embryonic Kidney,1,ZFP37
77026|ZNF81,0.00023200814929064117,Homo sapiens,ZNF81,tf,293T,None,None,1,ZNF81
77192|RBAK,0.00023235031533441752,Homo sapiens,RBAK,tf,293T,None,None,1,RBAK
"56245|TEAD1, TEAD4",0.0002357033665341124,Homo sapiens,"TEAD1, TEAD4",tf,CClp1,None,None,1,"TEAD1, TEAD4"
62801|PTRF,0.00023650916255085752,Homo sapiens,PTRF,,K562,Erythroblast,Bone Marrow,1,PTRF
51251|KDM1B,0.0002372524650219865,Homo sapiens,KDM1B,cr,HepG2,Epithelium,Liver,0,KDM1B
42765|HOXC8,0.00023743518555263687,Homo sapiens,HOXC8,tf,LoVo,None,Colon,0,HOXC8
69998|SMARCA5,0.00025104569408790356,Homo sapiens,SMARCA5,cr,LNCaP,Epithelium,Prostate,1,SMARCA5
38174|EBNA3,0.0002512312925780358,Homo sapiens,EBNA3,other,Mutu III,B Lymphocyte,None,1,EBNA3
68963|CBFA2T2,0.00025159559503235007,Homo sapiens,CBFA2T2,tf,NCCIT,Embryonal carcinoma cell,None,1,CBFA2T2
77027|ZNF808,0.00025937215798427227,Homo sapiens,ZNF808,other,293T,None,None,1,ZNF808
65215|ZNF784,0.0002616770674060409,Homo sapiens,ZNF784,,HEK293,Epithelium,Embryonic Kidney,0,ZNF784
64550|GTF2A2,0.00026445946462028136,Homo sapiens,GTF2A2,,K562,Erythroblast,Bone Marrow,1,GTF2A2
65165|ZNF449,0.000273030170945765,Homo sapiens,ZNF449,,HEK293,Epithelium,Embryonic Kidney,1,ZNF449
38807|ISL1,0.0002779372611849684,Homo sapiens,ISL1,tf,LoVo,None,Colon,0,ISL1
63515|PYGO2,0.00028022833026725147,Homo sapiens,PYGO2,,K562,Erythroblast,Bone Marrow,1,PYGO2
43552|C17orf96,0.0002844174811122979,Homo sapiens,C17orf96,not sure,HEK293T,Epithelium,Embryonic Kidney,0,C17orf96
1228|CCDC101,0.00029188679712566223,Homo sapiens,CCDC101,cr,HeLa,Epithelium,Cervix,1,CCDC101
36247|LYL1,0.0002929476053251667,Homo sapiens,LYL1,predicted transcription factor,None,Haematopoietic Progenitor Cell,Blood,1,LYL1
2638|EBNA1BP2,0.00031017053053228327,Homo sapiens,EBNA1BP2,not sure,Raji,B Lymphocyte,Blood,1,EBNA1BP2
77064|ZNF675,0.0003284326365946555,Homo sapiens,ZNF675,tf,293T,None,None,1,ZNF675
77128|ZNF425,0.0003336512344990217,Homo sapiens,ZNF425,other,293T,None,None,1,ZNF425
77052|ZNF736,0.0003337919369216791,Homo sapiens,ZNF736,other,293T,None,None,0,ZNF736
77158|ZNF222,0.0003410132014740608,Homo sapiens,ZNF222,other,293T,None,None,1,ZNF222
77033|ZNF793,0.0003534777764816477,Homo sapiens,ZNF793,other,293T,None,None,1,ZNF793
64879|ZBTB1,0.00037146290844736196,Homo sapiens,ZBTB1,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB1
38796|ZFAT,0.000373036058891385,Homo sapiens,ZFAT,tf,LoVo,None,Colon,1,ZFAT
38721|CREB3L4,0.00038339488264488297,Homo sapiens,CREB3L4,tf,LoVo,None,Colon,1,CREB3L4
62769|ZNF71,0.0003842976518017016,Homo sapiens,ZNF71,,HEK293,Epithelium,Embryonic Kidney,1,ZNF71
77074|ZNF616,0.0003848886344609004,Homo sapiens,ZNF616,tf,293T,None,None,1,ZNF616
69248|SIX2,0.000420593737310182,Homo sapiens,SIX2,tf,None,Cortex,Kidney,1,SIX2
65146|ZBTB14,0.0004662850952166786,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB14
77151|ZNF26,0.0004941142794718245,Homo sapiens,ZNF26,tf,293T,None,None,1,ZNF26
77175|ZNF133,0.0006093224425247623,Homo sapiens,ZNF133,tf,293T,None,None,1,ZNF133
77066|ZNF671,0.0006159664363568629,Homo sapiens,ZNF671,tf,293T,None,None,1,ZNF671
77133|ZNF343,0.0006182825246054957,Homo sapiens,ZNF343,tf,293T,None,None,1,ZNF343
77136|ZNF334,0.0006478621355229808,Homo sapiens,ZNF334,tf,293T,None,None,1,ZNF334
76518|ZBTB16,0.0006619442527950326,Homo sapiens,ZBTB16,tf,None,Stromal Cell,None,1,ZBTB16
77121|ZNF440,0.0006641424523357031,Homo sapiens,ZNF440,tf,293T,None,None,1,ZNF440
77065|ZNF674,0.0006933857334415761,Homo sapiens,ZNF674,tf,293T,None,None,1,ZNF674
77147|ZNF283,0.0006980375632574254,Homo sapiens,ZNF283,other,293T,None,None,1,ZNF283
62619|CHAMP1,0.0007715075479323152,Homo sapiens,CHAMP1,,K562,Erythroblast,Bone Marrow,1,CHAMP1
67832|EBNA3C,0.0007736626485773113,Homo sapiens,EBNA3C,other,None,Lymphoblast,None,0,EBNA3C
42865|RFX7,0.0007788934345289156,Homo sapiens,RFX7,tf,LoVo,None,Colon,0,RFX7
65164|ZNF770,0.0008025045252190166,Homo sapiens,ZNF770,,HEK293,Epithelium,Embryonic Kidney,1,ZNF770
63905|ZNF438,0.0008575142588823081,Homo sapiens,ZNF438,,HEK293,Epithelium,Embryonic Kidney,1,ZNF438
42711|DR1,0.0008878612342788639,Homo sapiens,DR1,tf,LoVo,None,Colon,1,DR1
77144|ZNF287,0.0009002117451776259,Homo sapiens,ZNF287,tf,293T,None,None,1,ZNF287
77183|ZKSCAN5,0.000927992291970936,Homo sapiens,ZKSCAN5,tf,293T,None,None,1,ZKSCAN5
63766|ZNF414,0.0009443137404601676,Homo sapiens,ZNF414,,HEK293,Epithelium,Embryonic Kidney,1,ZNF414
42707|ARNT2,0.0009965207358267336,Homo sapiens,ARNT2,tf,LoVo,None,Colon,1,ARNT2
47100|CBFA2T3,0.001030284528846348,Homo sapiens,CBFA2T3,tf,CAL-1,Dendritic Cell,None,1,CBFA2T3
49742|SSU72,0.0011030530021601814,Homo sapiens,SSU72,other,H1,Embryonic Stem Cell,Embryo,1,SSU72
64445|OVOL3,0.0012879560470632212,Homo sapiens,OVOL3,,HEK293,Epithelium,Embryonic Kidney,1,OVOL3
77053|ZNF730,0.0013705021423447428,Homo sapiens,ZNF730,other,293T,None,None,1,ZNF730
65196|ZNF586,0.0014146181457911355,Homo sapiens,ZNF586,,HEK293,Epithelium,Embryonic Kidney,1,ZNF586
38827|FOXG1,0.0014173940889594117,Homo sapiens,FOXG1,tf,LoVo,None,Colon,1,FOXG1
77131|ZNF383,0.0015387958180677619,Homo sapiens,ZNF383,tf,293T,None,None,1,ZNF383
38782|AEBP2,0.0015509760850971888,Homo sapiens,AEBP2,tf,LoVo,None,Colon,1,AEBP2
45630|WRNIP1,0.0015667802767202477,Homo sapiens,WRNIP1,predicted chromatin regulator,GM12878,B Lymphocyte,Blood,1,WRNIP1
38661|CAMTA2,0.0015713590811092804,Homo sapiens,CAMTA2,tf,LoVo,None,Colon,1,CAMTA2
44144|PHF6,0.0018114534292944517,Homo sapiens,PHF6,predicted chromatin regulator,Jurkat,T Lymphocyte,Blood,1,PHF6
64303|E2F5,0.001874339622380039,Homo sapiens,E2F5,,K562,Erythroblast,Bone Marrow,1,E2F5
77045|ZNF765,0.0019034787507341555,Homo sapiens,ZNF765,other,293T,None,None,1,ZNF765
77174|ZNF135,0.0019115311916438893,Homo sapiens,ZNF135,tf,293T,None,None,1,ZNF135
65061|ZNF554,0.002032022090975638,Homo sapiens,ZNF554,,HEK293,Epithelium,Embryonic Kidney,1,ZNF554
5454|BCAT1,0.0020484212891689335,Homo sapiens,BCAT1,not sure,LS180,Epithelium,Colon,1,BCAT1
52496|TCF21,0.0020492181549016664,Homo sapiens,TCF21,tf,None,None,Coronary artery smooth muscle,1,TCF21
76547|CHAT,0.002109560781119957,Homo sapiens,CHAT,other,SH-SY5Y,Neuron,None,0,CHAT
64360|ZNF788,0.00212400480018643,Homo sapiens,ZNF788,,HEK293,Epithelium,Embryonic Kidney,1,ZNF788
38790|KLF3,0.0021705407251681463,Homo sapiens,KLF3,tf,LoVo,None,Colon,1,KLF3
77117|ZNF445,0.002192286111609709,Homo sapiens,ZNF445,tf,293T,None,None,1,ZNF445
64874|IRF9,0.0023095049509559984,Homo sapiens,IRF9,tf,K562,Erythroblast,Bone Marrow,1,IRF9
54240|PGR,0.0023773450383141603,Homo sapiens,PGR,tf,None,Stromal Cell,Endometrium,1,PGR
38736|NKX2-2,0.0024288228522754696,Homo sapiens,NKX2-2,tf,LoVo,None,Colon,1,NKX2-2
56010|CDK12,0.002642441836057996,Homo sapiens,CDK12,tf,Jurkat,T Lymphocyte,Blood,1,CDK12
36814|TLE3,0.0027960134746720655,Homo sapiens,TLE3,not sure,MCF-7,Epithelium,Breast,1,TLE3
77068|ZNF649,0.0031377064424168433,Homo sapiens,ZNF649,tf,293T,None,None,1,ZNF649
77113|ZNF468,0.00318384346516154,Homo sapiens,ZNF468,other,293T,None,None,1,ZNF468
77018|ZNF93,0.003653618540292669,Homo sapiens,ZNF93,tf,293T,None,None,1,ZNF93
35296|ORC1,0.0036743748579007862,Homo sapiens,ORC1,other,HeLa-S3,Epithelium,Cervix,1,ORC1
52549|SOX10,0.003977678265322582,Homo sapiens,SOX10,tf,501-Mel,Melanoma Cell,None,1,SOX10
62532|ZNF585B,0.004184057768532423,Homo sapiens,ZNF585B,,HEK293,Epithelium,Embryonic Kidney,1,ZNF585B
77261|ZNF597,0.004928749986885195,Homo sapiens,ZNF597,tf,GM12878,B Lymphocyte,Blood,1,ZNF597
77104|ZNF506,0.005027360852156937,Homo sapiens,ZNF506,tf,293T,None,None,1,ZNF506
77025|ZNF823,0.005062390456469723,Homo sapiens,ZNF823,tf,293T,None,None,1,ZNF823
77103|ZNF519,0.0060492490962748,Homo sapiens,ZNF519,tf,293T,None,None,1,ZNF519
64978|WT1,0.00703801245485125,Homo sapiens,WT1,tf,HEK293,Epithelium,Embryonic Kidney,1,WT1
63426|DDX20,0.00712957557038385,Homo sapiens,DDX20,,K562,Erythroblast,Bone Marrow,1,DDX20
77043|ZNF777,0.0074437861978977615,Homo sapiens,ZNF777,tf,293T,None,None,1,ZNF777
42850|GRHL1,0.008590004308186183,Homo sapiens,GRHL1,predicted transcription factor,LoVo,None,Colon,1,GRHL1
65157|ZNF260,0.008621349156884894,Homo sapiens,ZNF260,,HEK293,Epithelium,Embryonic Kidney,1,ZNF260
77114|ZNF460,0.010426796529646787,Homo sapiens,ZNF460,tf,293T,None,None,1,ZNF460
77116|ZNF44,0.01060958834559711,Homo sapiens,ZNF44,tf,293T,None,None,1,ZNF44
76683|CCND2,0.01149268132073794,Homo sapiens,CCND2,other,MM1.S,B Lymphocyte,Blood,1,CCND2
40348|CHD5,0.011586264248028,Homo sapiens,CHD5,cr,SH-SY5Y,None,Bone Marrow,1,CHD5
62580|TARDBP,0.014718314057610926,Homo sapiens,TARDBP,,K562,Erythroblast,Bone Marrow,1,TARDBP
65069|ZNF490,0.01522624871503575,Homo sapiens,ZNF490,,HEK293,Epithelium,Embryonic Kidney,1,ZNF490
77078|ZNF611,0.015403454704701391,Homo sapiens,ZNF611,tf,293T,None,None,1,ZNF611
1347|SMARCC2,0.015926584102539,Homo sapiens,SMARCC2,cr,HeLa,Epithelium,Cervix,1,SMARCC2
77127|ZNF429,0.01657919296067084,Homo sapiens,ZNF429,other,293T,None,None,1,ZNF429
65108|OSR2,0.01684012539694746,Homo sapiens,OSR2,,HEK293,Epithelium,Embryonic Kidney,1,OSR2
38858|MECOM,0.019532012975172763,Homo sapiens,MECOM,tf,LoVo,None,Colon,1,MECOM
45935|TBL1XR1,0.020937487295350832,Homo sapiens,TBL1XR1,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,TBL1XR1
32849|HOTAIR,0.024603097436538546,Homo sapiens,HOTAIR,other,MDA-231,Epithelium,Mammary Gland,1,HOTAIR
38695|RBCK1,0.027819573200858316,Homo sapiens,RBCK1,tf,LoVo,None,Colon,1,RBCK1
77112|ZNF479,0.0319375744030172,Homo sapiens,ZNF479,tf,293T,None,None,1,ZNF479
45901|GTF3C2,0.0372748405767751,Homo sapiens,GTF3C2,tf,K562,Erythroblast,Bone Marrow,1,GTF3C2
77150|ZNF273,0.03967118989438406,Homo sapiens,ZNF273,tf,293T,None,None,1,ZNF273
64009|ZNF589,0.04664602719271688,Homo sapiens,ZNF589,,K562,Erythroblast,Bone Marrow,1,ZNF589
64313|ZNF664,0.06486402966973076,Homo sapiens,ZNF664,,HEK293,Epithelium,Embryonic Kidney,1,ZNF664
33035|AHR,0.06991755486371459,Homo sapiens,AHR,tf,MCF-7,Epithelium,Breast,1,AHR
54657|TLX1,0.09671498892779423,Homo sapiens,TLX1,tf,ALL-SIL,T Lymphocyte,Blood,1,TLX1
64322|ZNF362,0.21729664949085514,Homo sapiens,ZNF362,,HEK293,Epithelium,Embryonic Kidney,1,ZNF362
63449|DEAF1,0.3187471228593033,Homo sapiens,DEAF1,,K562,Erythroblast,Bone Marrow,1,DEAF1
63611|ZKSCAN8,0.4738308788256304,Homo sapiens,ZKSCAN8,,K562,Erythroblast,Bone Marrow,1,ZKSCAN8
70762|HDAC4,0.6544105223778118,Homo sapiens,HDAC4,cr,MM1.S,B Lymphocyte,Blood,1,HDAC4
65073|ZNF280A,0.7127335429022561,Homo sapiens,ZNF280A,,HEK293,Epithelium,Embryonic Kidney,1,ZNF280A
38830|FEV,0.9323810049958658,Homo sapiens,FEV,tf,LoVo,None,Colon,1,FEV
65139|ZBTB42,0.933937212112731,Homo sapiens,ZBTB42,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB42
64620|TRIM22,0.9610929439050357,Homo sapiens,TRIM22,,GM12878,B Lymphocyte,Blood,1,TRIM22
65189|ZBTB6,0.9792361423876161,Homo sapiens,ZBTB6,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB6
63364|ZNF318,0.9904575856613982,Homo sapiens,ZNF318,,K562,Erythroblast,Bone Marrow,1,ZNF318
63465|MBD1_isoform1,0.9912284749960822,Homo sapiens,MBD1_isoform1,,HepG2,Epithelium,Liver,1,MBD1_isoform1
43668|DPPA2,0.9945856502526149,Homo sapiens,DPPA2,predicted chromatin regulator,HEK293T,Epithelium,Embryonic Kidney,0,DPPA2
44131|SRCAP,0.9957382131649525,Homo sapiens,SRCAP,cr,None,T Lymphocyte,Blood,1,SRCAP
62566|ZNF623,0.9970874760596402,Homo sapiens,ZNF623,,HEK293,Epithelium,Embryonic Kidney,1,ZNF623
63678|ZNF423,0.9985851938083501,Homo sapiens,ZNF423,,HEK293,Epithelium,Embryonic Kidney,1,ZNF423
43555|CBX4,0.9990183355387253,Homo sapiens,CBX4,cr,HEK293T,Epithelium,Embryonic Kidney,1,CBX4
63738|ZNF654,0.9995935860834839,Homo sapiens,ZNF654,,HEK293,Epithelium,Embryonic Kidney,1,ZNF654
64424|KLF16,0.9998081364113045,Homo sapiens,KLF16,,K562,Erythroblast,Bone Marrow,1,KLF16
65085|ZNF134,0.9998827622495232,Homo sapiens,ZNF134,,HEK293,Epithelium,Embryonic Kidney,1,ZNF134
63936|YBX3,0.9999778351546491,Homo sapiens,YBX3,tf,K562,Erythroblast,Bone Marrow,1,YBX3
77149|ZNF282,0.9999783958735768,Homo sapiens,ZNF282,tf,293T,None,None,1,ZNF282
62665|HLTF,0.9999884764969591,Homo sapiens,HLTF,,K562,Erythroblast,Bone Marrow,1,HLTF
65216|ZNF563,0.999999708434223,Homo sapiens,ZNF563,,HEK293,Epithelium,Embryonic Kidney,1,ZNF563
77457|SON,0.9999999083361619,Homo sapiens,SON,,K562,Leukemia,None,1,SON
68102|CRY1,0.9999999391060419,Homo sapiens,CRY1,not sure,U2OS,None,Bone,1,CRY1
75571|HAP1,0.9999999983546483,Homo sapiens,HAP1,other,None,None,None,1,HAP1
52242|ZTA,0.9999999985156685,Homo sapiens,ZTA,other,Akata,B Lymphocyte,None,1,ZTA
76526|BRD9,0.9999999990998913,Homo sapiens,BRD9,other,NOMO-1,Acute myeloid leukemia,None,1,BRD9
63554|MIER1,0.9999999997910981,Homo sapiens,MIER1,,K562,Erythroblast,Bone Marrow,1,MIER1
